drugbank_id	group	drugbank-id	id	name	organism	known_action	position	resource	uniprot_ids
DB01239	approved	DB01239	BE0000442	Histamine H1 receptor	Humans	yes	5	UniProtKB	P35367
DB01240	approved	DB01240	BE0000475	Prostacyclin receptor	Humans	yes	NA	UniProtKB	P43119
DB01240	approved	DB01240	BE0000117	Prostacyclin synthase	Humans	yes	1	UniProtKB	Q16647
DB01240	approved	DB01240	BE0000110	P2Y purinoceptor 12	Humans	yes	NA	UniProtKB	Q9H244
DB01241	approved	DB01241	BE0000071	Peroxisome proliferator-activated receptor alpha	Humans	yes	NA	UniProtKB	Q07869
DB01242	approved	DB01242	BE0000533	5-hydroxytryptamine receptor 2C	Humans	yes	4	UniProtKB	P28335
DB01242	approved	DB01242	BE0000749	Sodium-dependent serotonin transporter	Humans	yes	1	UniProtKB	P31645
DB01242	approved	DB01242	BE0000451	5-hydroxytryptamine receptor 2A	Humans	yes	2	UniProtKB	P28223
DB01242	approved	DB01242	BE0000393	5-hydroxytryptamine receptor 2B	Humans	yes	3	UniProtKB	P41595
DB01244	approved	DB01244	BE0002396	Voltage-dependent calcium channel subunit alpha-2/delta-2	Humans	yes	3	UniProtKB	Q9NY47
DB01244	approved	DB01244	BE0000356	Voltage-dependent P/Q-type calcium channel subunit alpha-1A	Humans	yes	1	UniProtKB	O00555
DB01244	approved	DB01244	BE0000864	Voltage-dependent T-type calcium channel subunit alpha-1H	Humans	yes	2	UniProtKB	O95180
DB01245	approved	DB01245	BE0000738	Neuronal acetylcholine receptor subunit alpha-2	Humans	yes	NA	UniProtKB	Q15822
DB01246	approved	DB01246	BE0000442	Histamine H1 receptor	Humans	yes	NA	UniProtKB	P35367
DB01247	approved	DB01247	BE0002196	Amine oxidase [flavin-containing] B	Humans	yes	NA	UniProtKB	P27338
DB01247	approved	DB01247	BE0002198	Amine oxidase [flavin-containing] A	Humans	yes	NA	UniProtKB	P21397
DB01248	approved	DB01248	BE0000026	Tubulin beta-1 chain	Humans	yes	1	UniProtKB	Q9H4B7
DB01248	approved	DB01248	BE0003474	Microtubule-associated protein tau	Humans	yes	7	UniProtKB	P10636
DB01248	approved	DB01248	BE0001100	Microtubule-associated protein 2	Humans	yes	5	UniProtKB	P11137
DB01248	approved	DB01248	BE0003475	Microtubule-associated protein 4	Humans	yes	6	UniProtKB	P27816
DB01250	approved	DB01250	BE0000944	Interferon gamma	Humans	yes	2	UniProtKB	P01579
DB01250	approved	DB01250	BE0000987	Thiopurine S-methyltransferase	Humans	yes	1	UniProtKB	P51580
DB01251	approved	DB01251	BE0002441	ATP-sensitive inward rectifier potassium channel 8	Humans	yes	2	UniProtKB	Q15842
DB01251	approved	DB01251	BE0000207	ATP-binding cassette sub-family C member 8	Humans	yes	1	UniProtKB	Q09428
DB01253	approved	DB01253	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	2	UniProtKB	P35348
DB01254	approved	DB01254	BE0000842	Tyrosine-protein kinase Lck	Humans	yes	4	UniProtKB	P06239
DB01254	approved	DB01254	BE0000841	Ephrin type-A receptor 2	Humans	yes	3	UniProtKB	P29317
DB01254	approved	DB01254	BE0000838	Proto-oncogene tyrosine-protein kinase Src	Humans	yes	2	UniProtKB	P12931
DB01254	approved	DB01254	BE0000840	Tyrosine-protein kinase Yes	Humans	yes	5	UniProtKB	P07947
DB01254	approved	DB01254	BE0000014	Tyrosine-protein kinase ABL1	Humans	yes	1	UniProtKB	P00519
DB01257	approved	DB01257	BE0000855	Complement C5	Humans	yes	NA	UniProtKB	P01031
DB01259	approved	DB01259	BE0000511	Receptor tyrosine-protein kinase erbB-2	Humans	yes	NA	UniProtKB	P04626
DB01259	approved	DB01259	BE0000767	Epidermal growth factor receptor	Humans	yes	NA	UniProtKB	P00533
DB01260	approved	DB01260	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB01261	approved	DB01261	BE0000854	Dipeptidyl peptidase 4	Humans	yes	NA	UniProtKB	P27487
DB01262	approved	DB01262	BE0000892	DNA (cytosine-5)-methyltransferase 1	Humans	yes	NA	UniProtKB	P26358
DB01267	approved	DB01267	BE0000581	Dopamine D3 receptor	Humans	yes	8	UniProtKB	P35462
DB01267	approved	DB01267	BE0000389	Dopamine D4 receptor	Humans	yes	6	UniProtKB	P21917
DB01267	approved	DB01267	BE0000451	5-hydroxytryptamine receptor 2A	Humans	yes	1	UniProtKB	P28223
DB01267	approved	DB01267	BE0000533	5-hydroxytryptamine receptor 2C	Humans	yes	9	UniProtKB	P28335
DB01267	approved	DB01267	BE0000756	Dopamine D2 receptor	Humans	yes	2	UniProtKB	P14416
DB01268	approved	DB01268	BE0000369	Vascular endothelial growth factor receptor 2	Humans	yes	4	UniProtKB	P35968
DB01268	approved	DB01268	BE0000205	Platelet-derived growth factor receptor beta	Humans	yes	1	UniProtKB	P09619
DB01268	approved	DB01268	BE0000453	Mast/stem cell growth factor receptor Kit	Humans	yes	3	UniProtKB	P10721
DB01268	approved	DB01268	BE0000853	Macrophage colony-stimulating factor 1 receptor	Humans	yes	7	UniProtKB	P07333
DB01268	approved	DB01268	BE0000852	Platelet-derived growth factor receptor alpha	Humans	yes	8	UniProtKB	P16234
DB01268	approved	DB01268	BE0000147	Receptor-type tyrosine-protein kinase FLT3	Humans	yes	6	UniProtKB	P36888
DB01268	approved	DB01268	BE0000029	Vascular endothelial growth factor receptor 1	Humans	yes	2	UniProtKB	P17948
DB01268	approved	DB01268	BE0000023	Vascular endothelial growth factor receptor 3	Humans	yes	5	UniProtKB	P35916
DB01269	approved	DB01269	BE0000767	Epidermal growth factor receptor	Humans	yes	NA	UniProtKB	P00533
DB01270	approved	DB01270	BE0000163	Vascular endothelial growth factor A	Humans	yes	NA	UniProtKB	P15692
DB01272	approved	DB01272	BE0004494	Cation-dependent mannose-6-phosphate receptor	Humans	yes	1	UniProtKB	P20645
DB01273	approved	DB01273	BE0000849	Neuronal acetylcholine receptor subunit alpha-4	Humans	yes	1	UniProtKB	P43681
DB01274	approved	DB01274	BE0000694	Beta-2 adrenergic receptor	Humans	yes	NA	UniProtKB	P07550
DB01275	approved	DB01275	BE0001002	Membrane primary amine oxidase	Humans	yes	NA	UniProtKB	Q16853
DB01276	approved	DB01276	BE0000857	Glucagon-like peptide 1 receptor	Humans	yes	NA	UniProtKB	P43220
DB01277	approved	DB01277	BE0000858	Insulin-like growth factor 1 receptor	Humans	yes	1	UniProtKB	P08069
DB01278	approved	DB01278	BE0000859	Receptor activity-modifying protein 1	Humans	yes	2	UniProtKB	O60894
DB01278	approved	DB01278	BE0000431	Calcitonin receptor	Humans	yes	1	UniProtKB	P30988
DB01278	approved	DB01278	BE0000861	Receptor activity-modifying protein 3	Humans	yes	4	UniProtKB	O60896
DB01278	approved	DB01278	BE0000860	Receptor activity-modifying protein 2	Humans	yes	3	UniProtKB	O60895
DB01279	approved	DB01279	BE0000856	Perilipin-3	Humans	yes	2	UniProtKB	O60664
DB01281	approved	DB01281	BE0000847	T-lymphocyte activation antigen CD80	Humans	yes	NA	UniProtKB	P33681
DB01281	approved	DB01281	BE0000846	T-lymphocyte activation antigen CD86	Humans	yes	NA	UniProtKB	P42081
DB01282	approved	DB01282	BE0000844	Oxytocin receptor	Humans	yes	NA	UniProtKB	P30559
DB01283	approved	DB01283	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	NA	UniProtKB	P35354
DB01283	approved	DB01283	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	NA	UniProtKB	P23219
DB01284	approved	DB01284	BE0000848	Adrenocorticotropic hormone receptor	Humans	yes	NA	UniProtKB	Q01718
DB01285	approved	DB01285	BE0000848	Adrenocorticotropic hormone receptor	Humans	yes	NA	UniProtKB	Q01718
DB01288	approved	DB01288	BE0000694	Beta-2 adrenergic receptor	Humans	yes	NA	UniProtKB	P07550
DB01291	approved	DB01291	BE0000694	Beta-2 adrenergic receptor	Humans	yes	NA	UniProtKB	P07550
DB01296	approved	DB01296	BE0000058	Matrix metalloproteinase-9	Humans	yes	1	UniProtKB	P14780
DB01297	approved	DB01297	BE0000172	Beta-1 adrenergic receptor	Humans	yes	NA	UniProtKB	P08588
DB01303	approved	DB01303	BE0000924	Adenosine receptor A2a	Humans	yes	3	UniProtKB	P29274
DB01303	approved	DB01303	BE0000436	cGMP-inhibited 3',5'-cyclic phosphodiesterase A	Humans	yes	1	UniProtKB	Q14432
DB01303	approved	DB01303	BE0002366	Histone deacetylase 2	Humans	yes	7	UniProtKB	Q92769
DB01303	approved	DB01303	BE0001133	cAMP-specific 3',5'-cyclic phosphodiesterase 4A	Humans	yes	2	UniProtKB	P27815
DB01303	approved	DB01303	BE0000013	Adenosine receptor A1	Humans	yes	4	UniProtKB	P30542
DB01306	approved	DB01306	BE0000033	Insulin receptor	Humans	yes	1	UniProtKB	P06213
DB01307	approved	DB01307	BE0000033	Insulin receptor	Humans	yes	1	UniProtKB	P06213
DB01309	approved	DB01309	BE0000033	Insulin receptor	Humans	yes	1	UniProtKB	P06213
DB01320	approved	DB01320	BE0000197	Sodium channel protein type 5 subunit alpha	Humans	yes	NA	UniProtKB	Q14524
DB01324	approved	DB01324	BE0000419	Solute carrier family 12 member 3	Humans	yes	NA	UniProtKB	P55017
DB01325	approved	DB01325	BE0000419	Solute carrier family 12 member 3	Humans	yes	3	UniProtKB	P55017
DB01325	approved	DB01325	BE0000322	Carbonic anhydrase 2	Humans	yes	NA	UniProtKB	P00918
DB01325	approved	DB01325	BE0000502	Solute carrier family 12 member 1	Humans	yes	1	UniProtKB	Q13621
DB01325	approved	DB01325	BE0000281	Solute carrier family 12 member 2	Humans	yes	2	UniProtKB	P55011
DB01325	approved	DB01325	BE0000267	Carbonic anhydrase 1	Humans	yes	NA	UniProtKB	P00915
DB01336	approved	DB01336	BE0000738	Neuronal acetylcholine receptor subunit alpha-2	Humans	yes	NA	UniProtKB	Q15822
DB01337	approved	DB01337	BE0000738	Neuronal acetylcholine receptor subunit alpha-2	Humans	yes	NA	UniProtKB	Q15822
DB01338	approved	DB01338	BE0000738	Neuronal acetylcholine receptor subunit alpha-2	Humans	yes	NA	UniProtKB	Q15822
DB01339	approved	DB01339	BE0000738	Neuronal acetylcholine receptor subunit alpha-2	Humans	yes	2	UniProtKB	Q15822
DB01340	approved	DB01340	BE0000221	Angiotensin-converting enzyme	Humans	yes	1	UniProtKB	P12821
DB01346	approved	DB01346	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	1	UniProtKB	P14867
DB01346	approved	DB01346	BE0000197	Sodium channel protein type 5 subunit alpha	Humans	yes	3	UniProtKB	Q14524
DB01346	approved	DB01346	BE0000381	Gamma-aminobutyric acid receptor subunit alpha-2	Humans	yes	2	UniProtKB	P47869
DB01348	approved	DB01348	BE0000221	Angiotensin-converting enzyme	Humans	yes	1	UniProtKB	P12821
DB01351	approved	DB01351	BE0000478	Gamma-aminobutyric acid receptor subunit alpha-4	Humans	yes	4	UniProtKB	P48169
DB01351	approved	DB01351	BE0000471	Gamma-aminobutyric acid receptor subunit alpha-5	Humans	yes	5	UniProtKB	P31644
DB01351	approved	DB01351	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	1	UniProtKB	P14867
DB01351	approved	DB01351	BE0000381	Gamma-aminobutyric acid receptor subunit alpha-2	Humans	yes	2	UniProtKB	P47869
DB01351	approved	DB01351	BE0000523	Gamma-aminobutyric acid receptor subunit alpha-3	Humans	yes	3	UniProtKB	P34903
DB01351	approved	DB01351	BE0000764	Gamma-aminobutyric acid receptor subunit alpha-6	Humans	yes	6	UniProtKB	Q16445
DB01353	approved	DB01353	BE0000381	Gamma-aminobutyric acid receptor subunit alpha-2	Humans	yes	1	UniProtKB	P47869
DB01353	approved	DB01353	BE0000471	Gamma-aminobutyric acid receptor subunit alpha-5	Humans	yes	4	UniProtKB	P31644
DB01353	approved	DB01353	BE0000478	Gamma-aminobutyric acid receptor subunit alpha-4	Humans	yes	3	UniProtKB	P48169
DB01353	approved	DB01353	BE0000523	Gamma-aminobutyric acid receptor subunit alpha-3	Humans	yes	2	UniProtKB	P34903
DB01353	approved	DB01353	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	NA	UniProtKB	P14867
DB01353	approved	DB01353	BE0000764	Gamma-aminobutyric acid receptor subunit alpha-6	Humans	yes	5	UniProtKB	Q16445
DB01357	approved	DB01357	BE0000123	Estrogen receptor alpha	Humans	yes	NA	UniProtKB	P03372
DB01359	approved	DB01359	BE0000172	Beta-1 adrenergic receptor	Humans	yes	1	UniProtKB	P08588
DB01359	approved	DB01359	BE0000291	5-hydroxytryptamine receptor 1A	Humans	yes	4	UniProtKB	P08908
DB01359	approved	DB01359	BE0000694	Beta-2 adrenergic receptor	Humans	yes	2	UniProtKB	P07550
DB01364	approved	DB01364	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	2	UniProtKB	P35348
DB01364	approved	DB01364	BE0000172	Beta-1 adrenergic receptor	Humans	yes	5	UniProtKB	P08588
DB01364	approved	DB01364	BE0000694	Beta-2 adrenergic receptor	Humans	yes	6	UniProtKB	P07550
DB01365	approved	DB01365	BE0004888	Alpha adrenergic receptor	Humans	yes	NA	UniProtKB	P35348
DB01366	approved	DB01366	BE0000694	Beta-2 adrenergic receptor	Humans	yes	NA	UniProtKB	P07550
DB01367	approved	DB01367	BE0000246	Apoptosis regulator Bcl-2	Humans	yes	2	UniProtKB	P10415
DB01367	approved	DB01367	BE0002196	Amine oxidase [flavin-containing] B	Humans	yes	1	UniProtKB	P27338
DB01380	approved	DB01380	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB01382	approved	DB01382	BE0000644	ATP-sensitive inward rectifier potassium channel 1	Humans	yes	NA	UniProtKB	P48048
DB01392	approved	DB01392	BE0000572	Alpha-2B adrenergic receptor	Humans	yes	NA	UniProtKB	P18089
DB01392	approved	DB01392	BE0000342	Alpha-2C adrenergic receptor	Humans	yes	NA	UniProtKB	P18825
DB01392	approved	DB01392	BE0000289	Alpha-2A adrenergic receptor	Humans	yes	NA	UniProtKB	P08913
DB01393	approved	DB01393	BE0000215	Peroxisome proliferator-activated receptor gamma	Humans	yes	3	UniProtKB	P37231
DB01393	approved	DB01393	BE0000071	Peroxisome proliferator-activated receptor alpha	Humans	yes	NA	UniProtKB	Q07869
DB01393	approved	DB01393	BE0001007	Peroxisome proliferator-activated receptor delta	Humans	yes	2	UniProtKB	Q03181
DB01394	approved	DB01394	BE0000143	Tubulin beta chain	Humans	yes	NA	UniProtKB	P07437
DB01395	approved	DB01395	BE0000557	Progesterone receptor	Humans	yes	NA	UniProtKB	P06401
DB01395	approved	DB01395	BE0000132	Androgen receptor	Humans	yes	2	UniProtKB	P10275
DB01395	approved	DB01395	BE0000668	Mineralocorticoid receptor	Humans	yes	1	UniProtKB	P08235
DB01396	approved	DB01396	BE0000732	Sodium/potassium-transporting ATPase subunit alpha-1	Humans	yes	NA	UniProtKB	P05023
DB01399	approved	DB01399	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	1	UniProtKB	P35354
DB01399	approved	DB01399	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	2	UniProtKB	P23219
DB01400	approved	DB01400	BE0000426	Acetylcholinesterase	Humans	yes	NA	UniProtKB	P22303
DB01403	approved	DB01403	BE0000756	Dopamine D2 receptor	Humans	yes	1	UniProtKB	P14416
DB01406	approved	DB01406	BE0000203	Gonadotropin-releasing hormone receptor	Humans	yes	4	UniProtKB	P30968
DB01406	approved	DB01406	BE0000123	Estrogen receptor alpha	Humans	yes	1	UniProtKB	P03372
DB01406	approved	DB01406	BE0000132	Androgen receptor	Humans	yes	2	UniProtKB	P10275
DB01406	approved	DB01406	BE0000472	Putative gonadotropin-releasing hormone II receptor	Humans	yes	5	UniProtKB	Q96P88
DB01406	approved	DB01406	BE0000557	Progesterone receptor	Humans	yes	3	UniProtKB	P06401
DB01407	approved	DB01407	BE0000694	Beta-2 adrenergic receptor	Humans	yes	1	UniProtKB	P07550
DB01409	approved	DB01409	BE0000045	Muscarinic acetylcholine receptor M3	Humans	yes	1	UniProtKB	P20309
DB01410	approved	DB01410	BE0000794	Glucocorticoid receptor	Humans	yes	1	UniProtKB	P04150
DB01418	approved	DB01418	BE0000713	Vitamin K epoxide reductase complex subunit 1	Humans	yes	NA	UniProtKB	Q9BQB6
DB01420	approved	DB01420	BE0000132	Androgen receptor	Humans	yes	1	UniProtKB	P10275
DB01426	approved	DB01426	BE0000197	Sodium channel protein type 5 subunit alpha	Humans	yes	2	UniProtKB	Q14524
DB01427	approved	DB01427	BE0009963	cAMP-specific 3',5'-cyclic phosphodiesterase 4	Humans	yes	2	UniProtKB	P27815
DB01427	approved	DB01427	BE0000436	cGMP-inhibited 3',5'-cyclic phosphodiesterase A	Humans	yes	NA	UniProtKB	Q14432
DB01430	approved	DB01430	BE0000732	Sodium/potassium-transporting ATPase subunit alpha-1	Humans	yes	NA	UniProtKB	P05023
DB01436	approved	DB01436	BE0000779	Vitamin D3 receptor	Humans	yes	2	UniProtKB	P11473
DB01437	approved	DB01437	BE0004797	GABA(A) Receptor	Humans	yes	3	UniProtKB	P14867
DB01437	approved	DB01437	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	Humans	yes	2	UniProtKB	P14867
DB01438	approved	DB01438	BE0000141	Sodium channel protein type 1 subunit alpha	Humans	yes	1	UniProtKB	P35498
DB01440	approved	DB01440	BE0004841	Gamma-hydroxybutyrate (GHB) receptor	Humans	yes	4	UniProtKB	Q9HAB3
DB01440	approved	DB01440	BE0002344	Gamma-aminobutyric acid receptor subunit beta-1	Humans	yes	5	UniProtKB	P18505
DB01452	approved	DB01452	BE0000770	Mu-type opioid receptor	Humans	yes	NA	UniProtKB	P35372
DB01544	approved	DB01544	BE0004797	GABA(A) Receptor	Humans	yes	8	UniProtKB	P14867
DB01544	approved	DB01544	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	9	UniProtKB	P14867
DB01558	approved	DB01558	BE0004797	GABA(A) Receptor	Humans	yes	4	UniProtKB	P14867
DB01558	approved	DB01558	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	5	UniProtKB	P14867
DB01559	approved	DB01559	BE0004797	GABA(A) Receptor	Humans	yes	5	UniProtKB	P14867
DB01559	approved	DB01559	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	6	UniProtKB	P14867
DB01576	approved	DB01576	BE0000118	Synaptic vesicular amine transporter	Humans	yes	1	UniProtKB	Q05940
DB01576	approved	DB01576	BE0000486	Sodium-dependent noradrenaline transporter	Humans	yes	2	UniProtKB	P23975
DB01576	approved	DB01576	BE0000647	Sodium-dependent dopamine transporter	Humans	yes	3	UniProtKB	Q01959
DB01577	approved	DB01577	BE0000118	Synaptic vesicular amine transporter	Humans	yes	4	UniProtKB	Q05940
DB01577	approved	DB01577	BE0000749	Sodium-dependent serotonin transporter	Humans	yes	2	UniProtKB	P31645
DB01577	approved	DB01577	BE0001044	Trace amine-associated receptor 1	Humans	yes	6	UniProtKB	Q96RJ0
DB01577	approved	DB01577	BE0002198	Amine oxidase [flavin-containing] A	Humans	yes	10	UniProtKB	P21397
DB01577	approved	DB01577	BE0000289	Alpha-2A adrenergic receptor	Humans	yes	7	UniProtKB	P08913
DB01577	approved	DB01577	BE0002196	Amine oxidase [flavin-containing] B	Humans	yes	11	UniProtKB	P27338
DB01577	approved	DB01577	BE0000647	Sodium-dependent dopamine transporter	Humans	yes	1	UniProtKB	Q01959
DB01577	approved	DB01577	BE0000572	Alpha-2B adrenergic receptor	Humans	yes	8	UniProtKB	P18089
DB01577	approved	DB01577	BE0004674	Chromaffin granule amine transporter	Humans	yes	5	UniProtKB	P54219
DB01577	approved	DB01577	BE0000342	Alpha-2C adrenergic receptor	Humans	yes	9	UniProtKB	P18825
DB01577	approved	DB01577	BE0000486	Sodium-dependent noradrenaline transporter	Humans	yes	3	UniProtKB	P23975
DB01579	approved	DB01579	BE0000486	Sodium-dependent noradrenaline transporter	Humans	yes	2	UniProtKB	P23975
DB01579	approved	DB01579	BE0000501	Alpha-1A adrenergic receptor	Humans	yes	1	UniProtKB	P35348
DB01580	approved	DB01580	BE0000172	Beta-1 adrenergic receptor	Humans	yes	NA	UniProtKB	P08588
DB01583	approved	DB01583	BE0000687	Thyroid hormone receptor alpha	Humans	yes	1	UniProtKB	P10827
DB01583	approved	DB01583	BE0000315	Thyroid hormone receptor beta	Humans	yes	2	UniProtKB	P10828
DB01586	approved	DB01586	BE0000622	Aldo-keto reductase family 1 member C2	Humans	yes	NA	UniProtKB	P52895
DB01587	approved	DB01587	BE0004797	GABA(A) Receptor	Humans	yes	4	UniProtKB	P14867
DB01587	approved	DB01587	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	5	UniProtKB	P14867
DB01588	approved	DB01588	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	3	UniProtKB	P14867
DB01588	approved	DB01588	BE0004797	GABA(A) Receptor	Humans	yes	2	UniProtKB	P14867
DB01589	approved	DB01589	BE0004797	GABA(A) Receptor	Humans	yes	4	UniProtKB	P14867
DB01589	approved	DB01589	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	6	UniProtKB	P14867
DB01590	approved	DB01590	BE0002386	Serine/threonine-protein kinase mTOR	Humans	yes	NA	UniProtKB	P42345
DB01591	approved	DB01591	BE0000045	Muscarinic acetylcholine receptor M3	Humans	yes	NA	UniProtKB	P20309
DB01595	approved	DB01595	BE0004797	GABA(A) Receptor	Humans	yes	1	UniProtKB	P14867
DB01595	approved	DB01595	BE0008668	GABA(A) Receptor Benzodiazepine Binding Site	Humans	yes	2	UniProtKB	P14867
DB01597	approved	DB01597	BE0001148	Dipeptidase 1	Humans	yes	NA	UniProtKB	P16444
DB01599	approved	DB01599	BE0000119	ATP-binding cassette sub-family A member 1	Humans	yes	1	UniProtKB	O95477
DB01600	approved	DB01600	BE0000017	Prostaglandin G/H synthase 1	Humans	yes	1	UniProtKB	P23219
DB01600	approved	DB01600	BE0000262	Prostaglandin G/H synthase 2	Humans	yes	NA	UniProtKB	P35354
DB01608	approved	DB01608	BE0000289	Alpha-2A adrenergic receptor	Humans	yes	2	UniProtKB	P08913
DB01608	approved	DB01608	BE0000020	Dopamine D1 receptor	Humans	yes	1	UniProtKB	P21728
DB01611	approved	DB01611	BE0001171	Toll-like receptor 9	Humans	yes	4	UniProtKB	Q9NR96
DB01611	approved	DB01611	BE0000155	Toll-like receptor 7	Humans	yes	2	UniProtKB	Q9NYK1
DB01612	approved	DB01612	BE0000556	Atrial natriuretic peptide receptor 1	Humans	yes	1	UniProtKB	P16066
DB01613	approved	DB01613	BE0000997	Atrial natriuretic peptide receptor 2	Humans	yes	NA	UniProtKB	P20594
DB01613	approved	DB01613	BE0000556	Atrial natriuretic peptide receptor 1	Humans	yes	NA	UniProtKB	P16066
DB01616	approved	DB01616	BE0000291	5-hydroxytryptamine receptor 1A	Humans	yes	1	UniProtKB	P08908
DB01618	approved	DB01618	BE0000756	Dopamine D2 receptor	Humans	yes	NA	UniProtKB	P14416
DB01619	approved	DB01619	BE0000442	Histamine H1 receptor	Humans	yes	NA	UniProtKB	P35367
